time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653647271280,-0.81,0.22,-0.49,-0.51,4.8,8,5.07,10.78,19.9
1653647271285,-0.76,0.04,-0.42,-0.43,4.58,8.07,6.44,13.65,19.62
1653647271289,-0.7,-0.1,-0.36,-0.4,4.55,8.1,7.45,15.36,20.04
1653647271294,-0.66,-0.22,-0.31,-0.39,4.59,8.14,8.15,16.45,21.23
1653647271299,-0.62,-0.22,-0.26,-0.44,4.73,8.19,8.61,16.66,22.91
1653647271304,-0.66,-0.13,-0.23,-0.5,4.98,8.31,8.47,15.85,25.05
1653647271309,-0.7,0.08,-0.12,-0.54,5.18,8.42,8.08,14.38,26.66
1653647271313,-0.77,0.34,0.02,-0.52,5.47,8.63,6.58,11.69,29.67
1653647271318,-0.78,0.58,0.18,-0.44,5.72,8.8,5.11,9.41,31.38
1653647271323,-0.72,0.81,0.36,-0.36,5.91,8.96,3.92,7.7,32.75
1653647271328,-0.63,1.06,0.55,-0.31,6.29,9.27,3.04,5.98,33.55
1653647271333,-0.59,1.36,0.78,-0.3,6.66,9.7,2.13,3.71,33.76
1653647271337,-0.57,1.67,1.09,-0.31,6.76,9.9,1.64,2.06,33.55
1653647271342,-0.59,1.9,1.47,-0.28,6.91,10.34,1.71,-0.84,33.06
1653647271347,-0.58,2.06,1.9,-0.04,6.91,10.84,2.2,-4.37,31.98
1653647271352,-0.44,2.1,2.32,0.18,6.83,11.14,3.57,-7.98,30.79
1653647271357,-0.24,2.02,2.65,0.48,6.73,11.51,5.67,-11.3,29.42
1653647271361,0,1.92,2.98,0.84,6.62,11.92,8.57,-14.87,28.13
1653647271366,0.33,1.8,3.38,1.14,6.53,12.19,12.42,-17.74,27.25
1653647271371,0.63,1.7,3.72,1.38,6.46,12.27,17.46,-18.9,26.1
1653647271376,0.87,1.6,3.87,1.56,6.42,12.22,22.99,-17.95,24.91
1653647271381,1.04,1.51,3.87,1.81,6.76,12.33,30.69,-17.36,23.47
1653647271385,1.25,1.69,3.93,1.86,6.96,12.24,37.73,-17.04,22.28
1653647271390,1.35,1.96,3.91,1.86,7.06,11.92,47.39,-15.4,20.46
1653647271395,1.34,2.05,3.63,1.73,7.17,11.55,55.79,-14.03,18.75
1653647271400,1.21,2.1,3.28,1.48,7.3,10.8,60.55,-13.72,17.52
1653647271405,1.02,2.17,2.78,1.26,7.35,10.2,61.77,-12.6,16.58
1653647271409,0.73,2.21,2.04,0.95,7.48,9.35,61.53,-9.62,15.67
1653647271414,0.4,2.28,1.22,0.67,7.67,8.7,59.46,-6.3,15.39
1653647271419,0.11,2.42,0.57,0.35,7.87,8.4,55.23,-5.67,16.51
1653647271424,-0.21,2.59,0.24,0.1,8.01,8.44,48.37,-10.36,19.06
1653647271429,-0.49,2.71,0.25,0.02,8.13,8.48,33.6,-21.77,23.44
1653647271434,-0.65,2.83,0.35,-0.02,8.3,8.77,17.64,-34.4,26.41
1653647271438,-0.73,2.94,0.53,0.08,8.55,9.02,-0.21,-46.62,28.55
1653647271443,-0.7,3.14,0.77,0.28,8.8,9.2,-18.72,-55.79,29
1653647271448,-0.6,3.42,0.96,0.57,8.97,9.67,-37.17,-61.74,28.13
1653647271453,-0.41,3.66,1.27,0.87,9,10.32,-49.45,-65.24,26.34
1653647271458,-0.09,3.77,2,1.64,8.63,11.81,-64.72,-69.34,20.88
1653647271462,0.43,3.62,3.11,2.61,7.64,13.19,-70.25,-70.14,15.04
1653647271467,1.1,3.06,4.27,3.23,6.9,13.93,-70.67,-65.42,0.51
1653647271472,1.86,2.19,5.26,3.72,6.22,14.78,-65.7,-60.45,-10.62
1653647271477,2.55,1.28,6.3,4.12,5.33,15.63,-56.77,-53.83,-26.16
1653647271482,2.97,0.41,7.18,4.11,4.3,15.76,-45.67,-45.78,-41.52
1653647271486,3.05,-0.41,7.44,3.84,3.81,15.33,-32.72,-33.81,-54.68
1653647271491,2.78,-1.09,7.02,3.3,3.3,14.46,-19.74,-17.53,-64.1
1653647271496,2.29,-1.62,6.17,2.41,2.99,13.4,-5,5.56,-69.31
1653647271501,1.64,-1.93,5.29,1.59,2.96,12.66,4.02,23.34,-67.74
1653647271506,0.92,-2.04,4.53,0.75,3.02,11.96,10.46,39.34,-61.79
1653647271510,0.13,-2.02,3.81,0.18,3.06,11.43,14.52,53.27,-52.06
1653647271515,-0.6,-1.97,3.1,-0.43,3.14,10.78,16.69,62.12,-42.92
1653647271520,-1.17,-1.91,2.43,-0.96,3.18,10.06,18.51,73.08,-25.07
1653647271525,-1.57,-1.88,1.85,-1.17,3.21,9.75,19.35,77.66,-10.13
1653647271530,-1.83,-1.86,1.38,-1.39,3.4,9.39,18.34,76.82,4.5
1653647271534,-1.97,-1.73,1.08,-1.43,3.56,9.06,15.68,72.48,17.84
1653647271539,-2.03,-1.59,0.77,-1.34,3.69,8.78,12.81,66.25,29.21
1653647271544,-1.96,-1.43,0.47,-1.12,3.86,8.71,11.27,57.64,38.39
1653647271549,-1.75,-1.29,0.3,-0.85,4.11,8.83,10.5,46.69,45.66
1653647271554,-1.5,-1.08,0.37,-0.57,4.35,9.05,11.34,33.39,50.95
1653647271558,-1.22,-0.84,0.55,-0.26,4.59,9.27,12.6,22.22,53.71
1653647271563,-0.94,-0.59,0.8,0.09,4.73,9.38,16.34,3.74,55.99
1653647271568,-0.63,-0.43,0.95,0.45,4.79,9.38,20.05,-10.18,55.29
1653647271573,-0.31,-0.35,1.01,0.81,4.8,9.33,24.01,-22.64,52.38
1653647271578,0,-0.34,0.97,1.14,4.78,9.19,28.24,-32.97,47.73
1653647271582,0.32,-0.37,0.89,1.48,4.7,9,32.23,-41.23,41.96
1653647271587,0.56,-0.44,0.76,1.58,4.64,8.93,35.03,-45.64,37.02
1653647271592,0.74,-0.55,0.62,1.77,4.43,8.66,38.57,-49.21,30.02
1653647271597,0.85,-0.73,0.45,1.84,4.22,8.29,42.31,-49.14,20.67
1653647271602,0.92,-0.95,0.16,1.89,3.98,7.91,44.34,-46.69,15.04
1653647271606,0.94,-1.22,-0.19,1.94,3.75,7.46,46.79,-41.44,7.93
1653647271611,0.97,-1.48,-0.6,1.92,3.49,6.93,48.47,-34.47,1.49
1653647271616,0.96,-1.77,-1.06,1.75,3.28,6.35,49.8,-23.38,-5.86
1653647271621,0.84,-2.02,-1.6,1.56,3.13,5.91,50.22,-16.34,-9.46
1653647271626,0.61,-2.26,-2.16,1.2,2.94,5.34,49.07,-5.77,-14.22
1653647271630,0.33,-2.45,-2.63,0.88,2.86,4.89,45.57,0.03,-16.74
1653647271635,0.02,-2.58,-3.04,0.55,2.78,4.32,40.46,5.11,-18.6
1653647271640,-0.28,-2.69,-3.54,0.29,2.71,3.71,34.33,10.64,-19.61
1653647271645,-0.56,-2.79,-4.13,0.01,2.66,3.14,29.33,15.33,-20.38
1653647271650,-0.8,-2.85,-4.7,-0.18,2.63,2.72,20.72,22.99,-20.59
1653647271655,-0.99,-2.9,-5.16,-0.34,2.62,2.45,11.55,30.31,-20.45
1653647271659,-1.16,-2.92,-5.54,-0.48,2.59,2.15,7.77,33.04,-19.96
1653647271664,-1.28,-2.94,-5.83,-0.64,2.58,1.95,-1.57,39.34,-18.91
1653647271669,-1.36,-2.96,-6.02,-0.71,2.55,1.88,-9.03,43.4,-17.86
1653647271674,-1.45,-2.97,-6.12,-0.72,2.57,1.81,-16.31,46.86,-16.74
1653647271679,-1.4,-2.95,-6.2,-0.74,2.67,1.81,-22.89,50.08,-15.27
1653647271683,-1.37,-2.86,-6.23,-0.77,2.75,1.86,-28.77,53.93,-13.63
1653647271688,-1.37,-2.74,-6.21,-0.73,2.88,2.08,-33.6,57.92,-11.77
1653647271693,-1.31,-2.6,-6.07,-0.65,3.01,2.4,-37.2,61.46,-9.92
1653647271698,-1.18,-2.44,-5.81,-0.59,3.11,2.76,-39.79,64.29,-8.17
1653647271703,-1.07,-2.3,-5.47,-0.53,3.2,3.06,-40.95,65.45,-6.94
1653647271707,-0.95,-2.15,-5.09,-0.46,3.33,3.56,-42.14,65.55,-5.09
1653647271712,-0.84,-2.01,-4.7,-0.44,3.46,4,-42,63.28,-3.3
1653647271717,-0.77,-1.89,-4.35,-0.4,3.57,4.24,-41.26,60.97,-2.29
1653647271722,-0.7,-1.73,-4.02,-0.36,3.71,4.5,-39.83,57.12,-1.06
1653647271727,-0.63,-1.56,-3.75,-0.29,3.91,4.71,-38.22,53.72,-0.05
1653647271731,-0.53,-1.35,-3.53,-0.24,4.12,4.89,-35.77,48.96,1.18
1653647271736,-0.43,-1.14,-3.36,-0.21,4.32,4.99,-31.85,42.87,2.68
1653647271741,-0.36,-0.91,-3.23,-0.18,4.44,5.07,-28.38,38.25,3.98
1653647271746,-0.32,-0.7,-3.15,-0.13,4.69,5.2,-24.92,33.81,5.2
1653647271751,-0.26,-0.5,-3.04,-0.08,4.86,5.28,-21.59,29.5,6.6
1653647271755,-0.19,-0.3,-2.96,-0.06,5.04,5.36,-18.27,25.76,7.76
1653647271760,-0.15,-0.11,-2.89,-0.05,5.14,5.45,-15.33,22.36,9.02
1653647271765,-0.12,0.05,-2.78,0.01,5.28,5.62,-12.28,19.32,9.96
1653647271770,-0.06,0.19,-2.62,0.11,5.43,5.9,-9.55,16.34,10.7
1653647271775,0.02,0.32,-2.41,0.18,5.53,6.14,-6.65,13.16,11.5
1653647271779,0.12,0.44,-2.12,0.4,5.64,6.5,-3.6,9.97,12.31
1653647271784,0.28,0.54,-1.81,0.54,5.73,6.72,-0.63,6.82,12.87
1653647271789,0.43,0.63,-1.58,0.62,5.83,6.87,2.03,4.13,13.67
1653647271794,0.53,0.72,-1.4,0.62,5.99,7.06,3.88,1.29,14.16
1653647271799,0.55,0.85,-1.21,0.55,6.15,7.15,4.34,-0.8,14.93
1653647271803,0.48,1.04,-1.07,0.45,6.35,7.25,4.06,-1.64,15.84
1653647271808,0.39,1.21,-0.98,0.39,6.47,7.34,3.29,-1.4,16.82
1653647271813,0.31,1.36,-0.87,0.39,6.6,7.47,2.31,-0.38,17.63
1653647271818,0.28,1.49,-0.74,0.39,6.72,7.74,1.36,0.49,18.43
1653647271823,0.28,1.6,-0.54,0.4,6.79,7.9,-0.07,1.47,19.52
1653647271827,0.28,1.68,-0.32,0.44,6.88,8.25,-2.24,1.82,20.92
1653647271832,0.29,1.76,-0.05,0.5,6.96,8.44,-3.64,1.61,21.93
1653647271837,0.35,1.86,0.21,0.55,7.12,8.7,-6.61,0.91,23.26
1653647271842,0.4,1.98,0.43,0.54,7.2,8.8,-8.99,1.26,24.14
1653647271847,0.39,2.11,0.57,0.53,7.36,9,-11.51,2.52,24.77
1653647271852,0.37,2.24,0.72,0.48,7.47,9.17,-14.1,3.92,25.57
1653647271856,0.32,2.39,0.92,0.47,7.62,9.5,-16.06,4.51,25.71
1653647271861,0.29,2.55,1.22,0.45,7.82,10.01,-20.12,4.83,25.92
1653647271866,0.26,2.72,1.61,0.46,7.93,10.44,-22.33,5,25.78
1653647271871,0.25,2.86,2.02,0.51,8.03,10.93,-25.3,5.07,25.01
1653647271876,0.28,2.98,2.48,0.6,8.05,11.28,-26.67,4.97,24.1
1653647271880,0.38,3.04,2.94,0.85,7.95,12.01,-27.96,3.81,22.25
1653647271885,0.55,3,3.48,1.03,7.89,12.44,-28.03,1.85,20.46
1653647271890,0.78,2.93,4.05,1.34,7.68,13.06,-27.3,0.42,19.31
1653647271895,1.02,2.79,4.56,1.51,7.47,13.27,-20.54,1.78,15.32
1653647271900,1.24,2.56,4.89,1.79,7.18,13.76,-15.4,3.15,12.9
1653647271904,1.47,2.3,5.26,1.88,7.05,14.01,-6.89,5.25,9.86
1653647271909,1.62,2.13,5.6,1.99,6.91,14.21,0.28,7.17,8
1653647271914,1.74,1.97,5.82,2.09,6.91,14.18,14.91,11.97,6.32
1653647271919,1.83,1.94,5.84,2.07,6.9,13.92,24.88,15.85,6.04
1653647271924,1.84,1.91,5.61,1.97,6.99,13.31,38.46,23.06,6.04
1653647271928,1.76,1.88,5.09,1.89,7.2,13.06,58.97,25.83,2.47
1653647271933,1.74,2.04,4.88,1.63,7.62,12.37,73.46,24.32,-1.41
1653647271938,1.55,2.3,4.36,1.34,8.07,11.61,83.58,19.42,-3.97
1653647271943,1.28,2.68,3.62,1.07,8.39,11,86.24,12.81,-4.35
1653647271948,0.96,3.06,2.87,0.67,8.61,9.41,81.97,2.41,-3.86
1653647271953,0.61,3.24,1.73,0.53,8.6,8.29,75.98,0,-4.67
1653647271957,0.39,3.23,0.31,0.42,8.59,6.88,64.01,1.61,-7.78
1653647271962,0.29,3.17,-0.91,0.26,8.63,6.3,51.38,3.88,-11.42
1653647271967,0.18,3.16,-1.63,-0.03,8.66,5.99,37.31,6.96,-15.34
1653647271972,-0.04,3.17,-2.03,-0.38,8.76,5.92,22.19,10.36,-17.79
1653647271977,-0.36,3.24,-2.17,-0.62,8.79,6.02,9.94,12.63,-18.81
1653647271982,-0.67,3.29,-2.09,-0.93,8.76,6.27,-11.2,16.24,-18.63
1653647271986,-0.96,3.29,-1.85,-1.24,8.49,6.86,-26.91,19.63,-17.76
1653647271991,-1.19,3.13,-1.46,-1.47,8.06,7.88,-39.79,20.96,-17.27
1653647271996,-1.41,2.8,-0.69,-1.81,7.62,9.18,-45.57,17.78,-13.66
1653647272001,-1.68,2.38,0.56,-2.13,7.32,9.73,-48.82,17.11,-6.66
1653647272006,-2.01,2.07,1.4,-2.24,6.79,10.07,-51.31,20.61,-0.08
1653647272010,-2.19,1.68,1.73,-2.12,6.05,10.65,-52.15,25.23,4.68
1653647272015,-2.13,1.03,2.18,-1.91,5.31,11.42,-51.1,28.03,7.9
1653647272020,-1.93,0.31,2.86,-1.75,4.68,12.27,-48.19,28.07,9.72
1653647272025,-1.73,-0.33,3.67,-1.71,4.27,12.91,-43.26,25.62,11.01
1653647272030,-1.63,-0.8,4.39,-1.8,3.95,13.27,-36.54,22.71,11.85
1653647272034,-1.66,-1.14,4.84,-1.95,3.7,13.29,-30.76,21,12.45
1653647272039,-1.78,-1.38,4.96,-2.05,3.62,13.2,-20.37,19.98,14.27
1653647272044,-1.91,-1.53,4.86,-2.24,3.47,12.83,-12.56,20.09,16.68
1653647272049,-2.06,-1.63,4.61,-2.33,3.37,12.44,-6.26,20.89,19.59
1653647272054,-2.17,-1.74,4.21,-2.44,3.26,11.97,-2.55,21.03,21.58
1653647272058,-2.23,-1.82,3.83,-2.55,3.18,11.77,2.52,19.84,25.29
1653647272063,-2.35,-1.93,3.49,-2.63,3.2,11.48,5.46,17.11,28.48
1653647272068,-2.45,-1.96,3.21,-2.63,3.31,11.21,6.65,14.03,30.89
1653647272073,-2.49,-1.86,2.88,-2.58,3.48,10.69,6.96,7.31,34.81
1653647272078,-2.47,-1.71,2.48,-2.48,3.56,10.39,5.39,1.82,37.47
1653647272082,-2.38,-1.61,2.05,-2.23,3.65,9.91,2.59,-3.67,38.98
1653647272087,-2.23,-1.51,1.66,-1.93,3.65,9.61,-0.98,-8.71,39.68
1653647272092,-1.97,-1.51,1.33,-1.56,3.64,9.39,-5.35,-12.95,39.12
1653647272097,-1.65,-1.49,1.08,-1.16,3.57,9.17,-8.71,-15.19,37.75
1653647272102,-1.28,-1.53,0.86,-0.83,3.51,9.02,-14.31,-16.87,34.29
1653647272106,-0.88,-1.6,0.64,-0.35,3.39,8.85,-17.5,-16.27,31.66
1653647272111,-0.51,-1.66,0.48,0.01,3.27,8.79,-22.15,-13.75,26.31
1653647272116,-0.15,-1.77,0.38,0.23,3.19,8.71,-25.27,-10.29,21.83
1653647272121,0.14,-1.86,0.29,0.43,3.02,8.53,-27.68,-5.21,17.24
1653647272125,0.33,-1.97,0.14,0.46,2.95,8.39,-29.64,1.29,12.94
1653647272130,0.4,-2.06,-0.05,0.45,2.81,8.14,-31.04,8.82,9.23
1653647272135,0.41,-2.14,-0.25,0.44,2.69,7.9,-31.74,16.73,6.01
1653647272140,0.4,-2.23,-0.5,0.37,2.61,7.63,-32.37,24.71,3.31
1653647272145,0.37,-2.3,-0.76,0.32,2.52,7.43,-32.69,30.62,1.46
1653647272149,0.33,-2.36,-1.05,0.17,2.44,7.06,-32.72,40.28,-0.89
1653647272155,0.26,-2.41,-1.35,0.04,2.36,6.76,-32.58,47.04,-2.36
1653647272159,0.17,-2.46,-1.66,-0.07,2.3,6.56,-32.06,51.52,-2.78
1653647272164,0.07,-2.51,-1.95,-0.29,2.24,6.13,-31.18,57.08,-3.37
1653647272169,-0.06,-2.55,-2.29,-0.49,2.21,5.8,-30.27,60.48,-2.99
1653647272173,-0.2,-2.56,-2.64,-0.73,2.24,5.5,-29.22,62.89,-1.9
1653647272179,-0.39,-2.52,-2.96,-0.85,2.27,5.33,-28.1,63.98,-0.26
1653647272183,-0.53,-2.47,-3.21,-1.06,2.34,5.15,-27.26,63.8,1.28
1653647272188,-0.69,-2.39,-3.4,-1.29,2.41,5,-25.72,61.74,5.1
1653647272193,-0.88,-2.3,-3.57,-1.52,2.49,4.87,-24.29,58.62,8.67
1653647272198,-1.03,-2.2,-3.67,-1.61,2.55,4.8,-23.1,54.39,12.69
1653647272203,-1.12,-2.12,-3.77,-1.7,2.6,4.78,-21.8,50.71,15.74
1653647272207,-1.2,-2.05,-3.8,-1.73,2.68,4.82,-20.12,45.22,20.15
1653647272212,-1.23,-1.97,-3.78,-1.67,2.72,4.91,-17.39,37.48,25.05
1653647272217,-1.17,-1.9,-3.7,-1.46,2.83,5.06,-14.77,30.8,28.51
1653647272222,-1.01,-1.8,-3.57,-1.23,2.9,5.17,-11.69,24.53,30.96
1653647272227,-0.81,-1.73,-3.46,-1.14,2.97,5.2,-8.33,18.55,32.82
1653647272231,-0.63,-1.64,-3.39,-0.95,3.07,5.26,-4.72,13.86,33.87
1653647272236,-0.48,-1.54,-3.35,-0.86,3.12,5.32,-3.08,11.51,33.97
1653647272241,-0.36,-1.47,-3.26,-0.78,3.22,5.37,0.94,5.63,34.39
1653647272246,-0.28,-1.38,-3.2,-0.73,3.4,5.4,2.73,2.45,34.29
1653647272251,-0.24,-1.25,-3.16,-0.71,3.54,5.43,3.6,0.38,34.04
1653647272255,-0.24,-1.11,-3.14,-0.71,3.69,5.45,3.67,-2.38,33.62
1653647272260,-0.25,-0.95,-3.12,-0.69,3.84,5.52,3.36,-3.57,33.34
1653647272265,-0.24,-0.82,-3.06,-0.64,3.99,5.65,2.27,-4.86,32.61
1653647272270,-0.22,-0.66,-2.95,-0.59,4.1,5.8,0.42,-6.09,31.35
1653647272275,-0.18,-0.54,-2.8,-0.55,4.16,5.93,-0.7,-6.51,30.37
1653647272279,-0.15,-0.45,-2.63,-0.48,4.21,6.15,-2.76,-7.14,28.23
1653647272284,-0.11,-0.4,-2.46,-0.4,4.26,6.37,-4.23,-7.42,26.2
1653647272289,-0.05,-0.34,-2.25,-0.35,4.26,6.55,-5.56,-7.35,24.38
1653647272294,-0.01,-0.32,-2.06,-0.32,4.31,6.76,-6.4,-6.75,22.04
1653647272299,0.01,-0.28,-1.86,-0.33,4.34,6.93,-6.86,-6.16,20.6
1653647272303,0,-0.25,-1.64,-0.31,4.33,7.24,-6.4,-4.55,18.4
1653647272308,0.01,-0.24,-1.39,-0.3,4.3,7.49,-5.46,-2.73,16.79
1653647272313,0.02,-0.26,-1.14,-0.27,4.29,7.63,-3.88,-0.7,15.6
1653647272318,0.04,-0.27,-0.94,-0.23,4.26,7.75,-2.06,1.82,14.72
1653647272322,0.07,-0.3,-0.82,-0.23,4.25,7.81,0.28,4.97,14.09
1653647272327,0.08,-0.32,-0.75,-0.19,4.22,7.86,2.38,7.63,13.67
1653647272332,0.1,-0.34,-0.7,-0.11,4.27,7.88,4.55,9.9,13.39
1653647272337,0.16,-0.33,-0.66,-0.1,4.28,7.86,6.12,11.58,12.94
1653647272342,0.22,-0.31,-0.66,-0.09,4.36,7.78,7.21,13.16,12.48
1653647272346,0.23,-0.26,-0.71,-0.13,4.45,7.73,8.19,15.89,11.96
1653647272351,0.22,-0.19,-0.78,-0.15,4.58,7.74,8.54,17.36,11.75
1653647272356,0.2,-0.07,-0.79,-0.2,4.73,7.81,8.29,17.85,11.82
1653647272361,0.17,0.06,-0.74,-0.28,4.92,7.93,7.42,17.39,11.96
1653647272366,0.11,0.24,-0.62,-0.38,5.1,8.04,6.23,15.85,12.76
1653647272371,-0.01,0.45,-0.48,-0.55,5.37,8.25,4.86,13.86,13.46
1653647272376,-0.14,0.66,-0.32,-0.63,5.53,8.4,3.32,11.16,14.51
1653647272380,-0.26,0.88,-0.12,-0.73,5.73,8.79,2.03,7.56,15.35
1653647272385,-0.35,1.05,0.16,-0.72,5.82,8.97,1.22,4.41,15.74
1653647272390,-0.36,1.2,0.52,-0.6,5.96,9.55,0.17,-2.1,16.58
1653647272395,-0.3,1.29,0.9,-0.4,6.02,9.96,0,-8.33,16.79
1653647272400,-0.15,1.36,1.3,-0.18,6.07,10.33,0.24,-15.05,17
1653647272404,0.05,1.42,1.69,0.01,6.14,10.57,0.63,-20.05,16.82
1653647272409,0.26,1.49,2.01,0.31,6.3,10.9,1.89,-27.93,16.47
1653647272414,0.47,1.61,2.29,0.42,6.39,11,2.8,-31.81,16.19
1653647272419,0.69,1.76,2.53,0.82,6.65,11.35,5.14,-36.89,15.46
1653647272424,0.91,1.92,2.75,1.1,6.82,11.56,7.03,-39.83,14.16
1653647272428,1.15,2.09,2.96,1.33,6.89,11.74,9.27,-41.61,12.27
1653647272433,1.37,2.18,3.16,1.57,6.92,11.81,11.41,-42.38,9.37
1653647272438,1.57,2.23,3.27,1.73,6.92,11.74,13.72,-41.3,5.59
1653647272443,1.73,2.23,3.25,1.75,7.07,11.5,15.43,-38.88,2.44
1653647272448,1.78,2.27,3.11,1.83,7.14,11.4,19.39,-31.99,-3.58
1653647272452,1.8,2.38,2.91,1.9,7.21,11.35,21.8,-28.21,-7.33
1653647272457,1.88,2.44,2.86,1.9,7.18,11.1,26,-20.58,-14.19
1653647272462,1.89,2.41,2.64,1.91,7.2,10.72,28.87,-13.86,-19.82
1653647272467,1.9,2.4,2.29,1.9,7.43,10.42,32.65,-9.73,-27.94
1653647272472,1.9,2.52,2.01,1.73,7.63,10.11,36.4,-8.43,-36.41
1653647272476,1.8,2.7,1.76,1.32,7.91,9.89,37.83,-10.36,-42.61
1653647272481,1.49,2.9,1.52,0.93,8.13,9.66,36.61,-13.54,-43.87
1653647272486,1,3.18,1.26,0.32,8.34,8.84,30.52,-21,-43.76
1653647272491,0.48,3.35,0.66,0.14,8.38,8.44,24.81,-24.64,-41.17
1653647272496,0.16,3.41,0.09,0.05,8.28,8.22,16.24,-30.03,-37.5
1653647272500,0.04,3.37,-0.18,0.07,8.03,8.43,4.41,-38.95,-32.84
1653647272505,0.04,3.16,-0.07,0.07,7.87,8.68,-6.19,-47.53,-29.38
1653647272510,0.02,2.94,0.21,0.09,7.71,9.01,-25.83,-60.55,-24.27
1653647272515,-0.01,2.8,0.47,0.18,7.73,9.33,-40.67,-67.45,-22.03
1653647272520,0,2.81,0.74,0.34,7.74,9.77,-53.48,-71.12,-21.64
1653647272524,0.11,2.88,1.12,0.49,7.68,10.22,-61.43,-71.58,-22.76
1653647272529,0.25,2.86,1.64,0.92,7.26,11.23,-70.14,-68.22,-27.56
1653647272534,0.54,2.65,2.35,1.21,6.82,12.01,-71.54,-65.35,-32.21
1653647272539,0.88,2.16,3.3,1.79,5.94,12.91,-69.48,-56.91,-44.04
1653647272544,1.32,1.53,4.08,2.1,5.16,13.36,-65.1,-46.83,-55.28
1653647272548,1.69,0.81,4.58,2.23,4.62,13.54,-58.9,-34.4,-66.62
1653647272553,1.92,0.1,4.85,2.12,3.77,13.57,-50.19,-20.23,-76.84
1653647272558,1.91,-0.56,4.93,1.93,3.34,13.39,-42.84,-8.99,-82.82
1653647272563,1.72,-1.13,4.72,1.54,2.9,12.99,-30.69,10.6,-88.95
1653647272568,1.39,-1.57,4.33,0.94,2.67,12.52,-23.87,21.49,-89.96
1653647272572,0.88,-1.82,3.85,-0.11,2.61,11.75,-14.42,38.39,-86.88
1653647272577,0.26,-1.91,3.33,-0.61,2.66,11.39,-8.78,48.96,-80.55
1653647272582,-0.37,-1.87,2.83,-1.23,2.72,10.92,-5,55.96,-71.06
1653647272587,-0.93,-1.81,2.35,-1.62,2.8,10.63,-3.67,58.87,-60
1653647272592,-1.42,-1.71,1.93,-2.04,2.87,10.22,-3.85,58.76,-51.39
1653647272597,-1.8,-1.63,1.53,-2.35,2.92,9.79,-4.72,56.42,-39.95
1653647272601,-2.04,-1.57,1.16,-2.37,2.95,9.62,-6.02,49.21,-26.23
1653647272606,-2.09,-1.53,0.92,-2.24,2.99,9.6,-6.75,39.55,-16.43
1653647272611,-1.99,-1.49,0.84,-2.09,3.03,9.63,-7.21,26.39,-7.33
1653647272616,-1.78,-1.43,0.86,-1.72,3.14,9.77,-7.49,14.63,-1.73
1653647272621,-1.51,-1.35,0.96,-1.33,3.28,9.92,-7.45,-2.06,4.78
1653647272625,-1.21,-1.23,1.08,-1.07,3.35,10.01,-7,-23.45,10.31
1653647272630,-0.92,-1.13,1.19,-0.75,3.46,10.12,-5.77,-39.44,12.38
1653647272635,-0.63,-1.01,1.3,-0.42,3.59,10.26,-4.2,-53.52,13.43
1653647272640,-0.35,-0.89,1.43,0.03,3.68,10.44,-2.1,-65.59,12.73
1653647272645,0,-0.78,1.59,0.5,3.69,10.6,0.73,-75.01,11.33
1653647272649,0.4,-0.73,1.76,0.92,3.56,10.66,4.2,-81.55,9.05
1653647272654,0.76,-0.82,1.85,1.33,3.41,10.67,8.15,-85.09,5.73
1653647272659,1.13,-0.97,1.89,1.66,3.17,10.51,12.32,-85.33,1.84
1653647272664,1.43,-1.19,1.8,1.87,2.94,10.2,16.59,-81.73,-2.39
1653647272669,1.62,-1.44,1.54,1.97,2.77,9.93,20.61,-75.22,-6.7
1653647272673,1.72,-1.65,1.25,1.98,2.64,9.71,24.25,-66.43,-10.76
1653647272678,1.71,-1.83,0.99,1.92,2.5,9.32,27.61,-56.46,-13.94
1653647272683,1.66,-1.98,0.69,1.8,2.48,8.91,29.33,-48.48,-15.8
1653647272688,1.53,-2.06,0.34,1.65,2.46,8.59,31.01,-37.48,-17.27
1653647272693,1.33,-2.09,-0.07,1.39,2.48,8.16,31.64,-25.93,-17.76
1653647272697,1.08,-2.1,-0.49,1.05,2.51,7.58,30.94,-11.62,-17.3
1653647272702,0.81,-2.09,-0.94,0.78,2.52,7.14,29.92,-0.31,-16.85
1653647272707,0.55,-2.11,-1.38,0.57,2.52,6.78,28.63,9.45,-16.57
1653647272712,0.32,-2.11,-1.75,0.41,2.49,6.46,27.3,15.4,-16.53
1653647272717,0.17,-2.16,-2.08,0.31,2.49,6.25,24.81,22.33,-16.71
1653647272721,0.05,-2.17,-2.37,0.21,2.53,5.81,22.5,25.9,-16.88
1653647272726,-0.02,-2.17,-2.69,0.11,2.54,5.43,20.12,28.24,-17.09
1653647272731,-0.08,-2.16,-3.05,0.07,2.57,5.08,18.44,29.68,-17.41
1653647272736,-0.11,-2.15,-3.41,0.04,2.62,4.76,15.71,31.11,-17.9
1653647272741,-0.1,-2.11,-3.72,0.01,2.66,4.57,13.61,31.46,-17.86
1653647272745,-0.11,-2.06,-4,-0.04,2.74,4.27,12.39,31.32,-18.07
1653647272750,-0.12,-2.01,-4.23,-0.09,2.84,4.04,9.48,29.47,-18.18
1653647272755,-0.13,-1.94,-4.43,-0.09,2.87,3.97,8.64,28.56,-18.42
